TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="2.8406e-10", I=101
-9.048271e-01 2.998863e+00 2.998863e+00 -1.000004e-04 5.749815e-05 0 1.956936e-05 -1.604451e-04 1.318335e+01 
-8.910065e-01 3.001007e+00 3.001007e+00 -1.000003e-04 -4.936339e-05 0 -1.677777e-05 -1.604451e-04 1.318335e+01 
-8.763067e-01 2.999103e+00 2.999103e+00 -1.000003e-04 4.278172e-05 0 1.452162e-05 -1.604451e-04 1.318335e+01 
-8.607420e-01 3.000803e+00 3.000803e+00 -1.000003e-04 -3.759054e-05 0 -1.276402e-05 -1.604451e-04 1.318335e+01 
-8.443279e-01 2.999277e+00 2.999277e+00 -1.000003e-04 3.326293e-05 0 1.129107e-05 -1.604451e-04 1.318335e+01 
-8.270806e-01 3.000653e+00 3.000653e+00 -1.000003e-04 -2.977313e-05 0 -1.012583e-05 -1.604451e-04 1.318335e+01 
-8.090170e-01 2.999408e+00 2.999408e+00 -1.000003e-04 2.679116e-05 0 9.116765e-06 -1.604451e-04 1.318335e+01 
-7.901550e-01 3.000539e+00 3.000539e+00 -1.000003e-04 -2.434859e-05 0 -8.313308e-06 -1.604451e-04 1.318335e+01 
-7.705132e-01 2.999509e+00 2.999509e+00 -1.000003e-04 2.221654e-05 0 7.595217e-06 -1.604451e-04 1.318335e+01 
-7.501111e-01 3.000449e+00 3.000449e+00 -1.000003e-04 -2.045206e-05 0 -7.024436e-06 -1.604451e-04 1.318335e+01 
-7.289686e-01 2.999589e+00 2.999589e+00 -1.000003e-04 1.888211e-05 0 6.497657e-06 -1.604451e-04 1.318335e+01 
-7.071068e-01 3.000377e+00 3.000377e+00 -1.000003e-04 -1.757550e-05 0 -6.083104e-06 -1.604451e-04 1.318335e+01 
-6.845471e-01 2.999654e+00 2.999654e+00 -1.000003e-04 1.639195e-05 0 5.687217e-06 -1.604451e-04 1.318335e+01 
