TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=101
-9.876883e-01 6.530171e-01 6.516307e-01 -1.069667e-04 -1.280418e-02 0 -2.644388e+00 1.312241e-03 1.129467e+01 
-9.822873e-01 7.924961e-01 7.936281e-01 -1.077070e-04 2.274155e-02 0 2.267283e+00 1.312241e-03 1.129467e+01 
-9.759168e-01 9.410388e-01 9.392545e-01 -1.077997e-04 -3.854106e-03 0 -1.904470e+00 1.312241e-03 1.129467e+01 
-9.685832e-01 1.089653e+00 1.091515e+00 -1.087731e-04 1.639583e-02 0 1.699285e+00 1.312241e-03 1.129467e+01 
-9.602937e-01 1.243455e+00 1.241168e+00 -1.089730e-04 3.866661e-03 0 -1.485335e+00 1.312241e-03 1.129467e+01 
-9.510565e-01 1.392104e+00 1.394683e+00 -1.101754e-04 1.063711e-02 0 1.348600e+00 1.312241e-03 1.129467e+01 
-9.408808e-01 1.543861e+00 1.541016e+00 -1.104531e-04 1.023173e-02 0 -1.204745e+00 1.312241e-03 1.129467e+01 
-9.297765e-01 1.686317e+00 1.689594e+00 -1.118703e-04 5.534797e-03 0 1.106305e+00 1.312241e-03 1.129467e+01 
-9.177546e-01 1.830578e+00 1.827156e+00 -1.121715e-04 1.448097e-02 0 -1.002759e+00 1.312241e-03 1.129467e+01 
-9.048271e-01 1.961961e+00 1.965902e+00 -1.137773e-04 1.110409e-03 0 9.291016e-01 1.312241e-03 1.129467e+01 
-8.910065e-01 2.094286e+00 2.090296e+00 -1.140271e-04 1.582858e-02 0 -8.527219e-01 1.312241e-03 1.129467e+01 
-8.763067e-01 2.210657e+00 2.215206e+00 -1.157839e-04 -2.271142e-03 0 7.959249e-01 1.312241e-03 1.129467e+01 
-8.607420e-01 2.327497e+00 2.322971e+00 -1.158971e-04 1.410858e-02 0 -7.397404e-01 1.312241e-03 1.129467e+01 
-8.443279e-01 2.425919e+00 2.430994e+00 -1.177623e-04 -3.746897e-03 0 6.948639e-01 1.312241e-03 1.129467e+01 
-8.270806e-01 2.524787e+00 2.519777e+00 -1.176600e-04 9.862427e-03 0 -6.537729e-01 1.312241e-03 1.129467e+01 
-8.090170e-01 2.603558e+00 2.609056e+00 -1.195960e-04 -2.502147e-03 0 6.178003e-01 1.312241e-03 1.129467e+01 
-7.901550e-01 2.683283e+00 2.677869e+00 -1.192220e-04 3.877115e-03 0 -5.872304e-01 1.312241e-03 1.129467e+01 
-7.705132e-01 2.742166e+00 2.747981e+00 -1.212027e-04 1.503180e-03 0 5.580258e-01 1.312241e-03 1.129467e+01 
-7.501111e-01 2.803093e+00 2.797372e+00 -1.205302e-04 -3.140067e-03 0 -5.340738e-01 1.312241e-03 1.129467e+01 
-7.289686e-01 2.843405e+00 2.849432e+00 -1.225392e-04 7.434525e-03 0 5.096963e-01 1.312241e-03 1.129467e+01 
-7.071068e-01 2.887377e+00 2.881449e+00 -1.215664e-04 -1.053934e-02 0 -4.895425e-01 1.312241e-03 1.129467e+01 
-6.845471e-01 2.911810e+00 2.917962e+00 -1.235917e-04 1.415306e-02 0 4.683047e-01 1.312241e-03 1.129467e+01 
-6.613119e-01 2.941871e+00 2.935823e+00 -1.223323e-04 -1.775365e-02 0 -4.503402e-01 1.312241e-03 1.129467e+01 
-6.374240e-01 2.954017e+00 2.960225e+00 -1.243634e-04 2.082905e-02 0 4.311864e-01 1.312241e-03 1.129467e+01 
-6.129071e-01 2.973822e+00 2.967715e+00 -1.228375e-04 -2.449566e-02 0 -4.148395e-01 1.312241e-03 1.129467e+01 
-5.877853e-01 2.977476e+00 2.983698e+00 -1.248662e-04 2.717837e-02 0 3.974498e-01 1.312241e-03 1.129467e+01 
-5.620834e-01 2.990579e+00 2.984451e+00 -1.230946e-04 -3.085050e-02 0 -3.828166e-01 1.312241e-03 1.129467e+01 
-5.358268e-01 2.989068e+00 2.995283e+00 -1.251154e-04 3.334509e-02 0 3.673346e-01 1.312241e-03 1.129467e+01 
-5.090414e-01 2.998342e+00 2.992210e+00 -1.231171e-04 -3.713259e-02 0 -3.547409e-01 1.312241e-03 1.129467e+01 
-4.817537e-01 2.994104e+00 3.000305e+00 -1.251276e-04 3.962850e-02 0 3.413897e-01 1.312241e-03 1.129467e+01 
-4.539905e-01 3.001485e+00 2.995356e+00 -1.229201e-04 -4.365102e-02 0 -3.310547e-01 1.312241e-03 1.129467e+01 
-4.257793e-01 2.996013e+00 3.002198e+00 -1.249191e-04 4.625856e-02 0 3.198938e-01 1.312241e-03 1.129467e+01 
-3.971479e-01 3.002589e+00 2.996464e+00 -1.225201e-04 -5.057459e-02 0 -3.118065e-01 1.312241e-03 1.129467e+01 
