TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=101
7.289686e-01 2.814817e+00 2.814727e+00 -9.976761e-05 -3.297099e-04 0 -2.580735e-02 -2.639456e-10 1.119372e+01 
7.501111e-01 2.764470e+00 2.764546e+00 -9.978731e-05 5.875703e-04 0 2.722605e-02 -2.639456e-10 1.119372e+01 
7.705132e-01 2.705596e+00 2.705535e+00 -9.977118e-05 -8.096894e-04 0 -2.761475e-02 -2.639456e-10 1.119372e+01 
7.901550e-01 2.637759e+00 2.637806e+00 -9.978352e-05 9.247665e-04 0 2.693615e-02 -2.639456e-10 1.119372e+01 
8.090170e-01 2.560827e+00 2.560790e+00 -9.977315e-05 -9.038295e-04 0 -2.545450e-02 -2.639456e-10 1.119372e+01 
8.270806e-01 2.474800e+00 2.474829e+00 -9.978172e-05 7.801021e-04 0 2.365334e-02 -2.639456e-10 1.119372e+01 
8.443279e-01 2.379797e+00 2.379771e+00 -9.977330e-05 -6.542520e-04 0 -2.195985e-02 -2.639456e-10 1.119372e+01 
8.607420e-01 2.276195e+00 2.276216e+00 -9.978085e-05 5.909137e-04 0 2.050747e-02 -2.639456e-10 1.119372e+01 
8.763067e-01 2.164374e+00 2.164356e+00 -9.977319e-05 -5.860226e-04 0 -1.914067e-02 -2.639456e-10 1.119372e+01 
8.910065e-01 2.045012e+00 2.045027e+00 -9.977993e-05 5.621435e-04 0 1.771531e-02 -2.639456e-10 1.119372e+01 
9.048271e-01 1.918710e+00 1.918698e+00 -9.977289e-05 -5.261935e-04 0 -1.627754e-02 -2.639456e-10 1.119372e+01 
9.177546e-01 1.786380e+00 1.786391e+00 -9.977923e-05 4.927332e-04 0 1.489100e-02 -2.639456e-10 1.119372e+01 
9.297765e-01 1.648802e+00 1.648793e+00 -9.977252e-05 -5.074730e-04 0 -1.361928e-02 -2.639456e-10 1.119372e+01 
9.408808e-01 1.507078e+00 1.507085e+00 -9.977864e-05 4.535025e-04 0 1.214892e-02 -2.639456e-10 1.119372e+01 
9.510565e-01 1.362164e+00 1.362156e+00 -9.977242e-05 -5.230361e-04 0 -1.124220e-02 -2.639456e-10 1.119372e+01 
9.602937e-01 1.215374e+00 1.215376e+00 -9.977865e-05 3.903192e-04 0 9.242978e-03 -2.639456e-10 1.119372e+01 
9.685832e-01 1.067941e+00 1.067931e+00 -9.977348e-05 -6.200639e-04 0 -9.564413e-03 -2.639456e-10 1.119372e+01 
