TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="0.001", I=51
3.647051e-01 3.000879e+00 3.000902e+00 1.630026e-05 5.501805e-04 3.728560e-03 -3.178380e-03 -1.974533e-09 1.119524e+01 
4.218971e-01 2.996526e+00 2.996497e+00 1.633139e-05 -6.662649e-04 -4.631666e-03 3.965402e-03 -1.974533e-09 1.119524e+01 
4.774567e-01 2.996147e+00 2.996184e+00 1.629361e-05 7.740550e-04 5.642101e-03 -4.868046e-03 -1.974533e-09 1.119524e+01 
5.311692e-01 2.985121e+00 2.985070e+00 1.634199e-05 -8.296220e-04 -6.633180e-03 5.803558e-03 -1.974533e-09 1.119524e+01 
5.828267e-01 2.972073e+00 2.972144e+00 1.627951e-05 7.400183e-04 7.359102e-03 -6.619083e-03 -1.974533e-09 1.119524e+01 
6.322294e-01 2.939187e+00 2.939089e+00 1.636385e-05 -3.133459e-04 -7.096035e-03 6.782690e-03 -1.974533e-09 1.119524e+01 
6.791861e-01 2.893080e+00 2.893216e+00 1.625146e-05 -7.356958e-04 4.628619e-03 -5.364315e-03 -1.974533e-09 1.119524e+01 
7.235151e-01 2.814668e+00 2.814489e+00 1.639915e-05 2.630149e-03 1.982270e-03 6.478792e-04 -1.974533e-09 1.119524e+01 
7.650450e-01 2.712011e+00 2.712217e+00 1.622554e-05 -4.933608e-03 -1.378117e-02 8.847566e-03 -1.974533e-09 1.119524e+01 
8.036151e-01 2.568532e+00 2.568353e+00 1.639327e-05 5.741293e-03 2.810381e-02 -2.236252e-02 -1.974533e-09 1.119524e+01 
8.390761e-01 2.397256e+00 2.397328e+00 1.629983e-05 -2.328413e-03 -3.537159e-02 3.304317e-02 -1.974533e-09 1.119524e+01 
8.712910e-01 2.185214e+00 2.185287e+00 1.627622e-05 -4.137129e-03 2.565338e-02 -2.979051e-02 -1.974533e-09 1.119524e+01 
9.001349e-01 1.951494e+00 1.951377e+00 1.637133e-05 5.292308e-03 -6.782649e-03 1.207496e-02 -1.974533e-09 1.119524e+01 
9.254965e-01 1.685338e+00 1.685360e+00 1.633603e-05 1.717216e-03 1.228511e-03 4.887049e-04 -1.974533e-09 1.119524e+01 
9.472774e-01 1.410108e+00 1.410133e+00 1.631050e-05 -2.730796e-03 -6.911832e-03 4.181036e-03 -1.974533e-09 1.119524e+01 
9.653935e-01 1.117211e+00 1.117237e+00 1.630723e-05 -2.494944e-03 3.028391e-03 -5.523335e-03 -1.974533e-09 1.119524e+01 
9.797745e-01 8.339064e-01 8.339138e-01 1.631705e-05 -2.077040e-03 -4.209793e-03 2.132752e-03 -1.974533e-09 1.119524e+01 
9.903648e-01 5.595565e-01 5.595677e-01 1.632648e-05 -7.045658e-04 1.189120e-03 -1.893686e-03 -1.974533e-09 1.119524e+01 
9.971226e-01 3.382428e-01 3.382545e-01 1.633402e-05 -1.203120e-03 -4.618860e-03 3.415740e-03 -1.974533e-09 1.119524e+01 
1 2.179349e-01 2.179509e-01 1.633746e-05 5.381341e-04 -4.075506e-04 9.456846e-04 -1.974533e-09 1.119524e+01 
ZONE T="0.003", I=51
-1 2.179686e-01 2.179965e-01 2.883395e-05 -1.177477e-03 2.229246e-03 -3.406724e-03 -1.686862e-09 1.074828e+01 
-9.971226e-01 3.173135e-01 3.173343e-01 2.883414e-05 5.266803e-04 5.640727e-03 -5.114046e-03 -1.686862e-09 1.074828e+01 
-9.903648e-01 5.071792e-01 5.071936e-01 2.883567e-05 -3.275123e-04 -3.211401e-04 -6.372205e-06 -1.686862e-09 1.074828e+01 
-9.797745e-01 7.457483e-01 7.457502e-01 2.884078e-05 -6.154663e-06 3.652380e-03 -3.658535e-03 -1.686862e-09 1.074828e+01 
