TITLE = "2 species of PNP-Steric with high order term" 
VARIABLES = "X" "Conc1" "Conc2" "phi" "Current_x""I_ext" "I_PNP" "CURRENT" "ENERGY" "
ZONE T="4.2609e-10", I=101
-6.845471e-01 3.000429e+00 3.000426e+00 -9.999935e-05 -9.192400e-01 0 -1.312923e-05 8.292034e-01 1.318232e+01 
-6.613119e-01 2.999619e+00 2.999621e+00 -9.999935e-05 8.560466e-01 0 1.191632e-05 8.292034e-01 1.318232e+01 
-6.374240e-01 3.000338e+00 3.000336e+00 -9.999935e-05 -7.997543e-01 0 -1.083859e-05 8.292034e-01 1.318232e+01 
-6.129071e-01 2.999700e+00 2.999702e+00 -9.999935e-05 7.490112e-01 0 9.866228e-06 8.292034e-01 1.318232e+01 
-5.877853e-01 3.000265e+00 3.000263e+00 -9.999935e-05 -7.034378e-01 0 -8.992353e-06 8.292034e-01 1.318232e+01 
-5.620834e-01 2.999767e+00 2.999769e+00 -9.999935e-05 6.620901e-01 0 8.196780e-06 8.292034e-01 1.318232e+01 
-5.358268e-01 3.000204e+00 3.000203e+00 -9.999935e-05 -6.246889e-01 0 -7.474170e-06 8.292034e-01 1.318232e+01 
-5.090414e-01 2.999822e+00 2.999823e+00 -9.999935e-05 5.905648e-01 0 6.810630e-06 8.292034e-01 1.318232e+01 
-4.817537e-01 3.000155e+00 3.000154e+00 -9.999935e-05 -5.595038e-01 0 -6.201839e-06 8.292034e-01 1.318232e+01 
-4.539905e-01 2.999866e+00 2.999868e+00 -9.999935e-05 5.310254e-01 0 5.638087e-06 8.292034e-01 1.318232e+01 
-4.257793e-01 3.000114e+00 3.000113e+00 -9.999935e-05 -5.049594e-01 0 -5.115755e-06 8.292034e-01 1.318232e+01 
-3.971479e-01 2.999903e+00 2.999904e+00 -9.999935e-05 4.809578e-01 0 4.627953e-06 8.292034e-01 1.318232e+01 
-3.681246e-01 3.000082e+00 3.000081e+00 -9.999935e-05 -4.588814e-01 0 -4.171589e-06 8.292034e-01 1.318232e+01 
-3.387379e-01 2.999932e+00 2.999933e+00 -9.999935e-05 4.384760e-01 0 3.741681e-06 8.292034e-01 1.318232e+01 
-3.090170e-01 3.000055e+00 3.000055e+00 -9.999935e-05 -4.196253e-01 0 -3.335542e-06 8.292034e-01 1.318232e+01 
-2.789911e-01 2.999956e+00 2.999956e+00 -9.999935e-05 4.021424e-01 0 2.949484e-06 8.292034e-01 1.318232e+01 
-2.486899e-01 3.000035e+00 3.000034e+00 -9.999935e-05 -3.859289e-01 0 -2.581146e-06 8.292034e-01 1.318232e+01 
-2.181432e-01 2.999974e+00 2.999974e+00 -9.999935e-05 3.708462e-01 0 2.227709e-06 8.292034e-01 1.318232e+01 
-1.873813e-01 3.000019e+00 3.000019e+00 -9.999935e-05 -3.568104e-01 0 -1.887070e-06 8.292034e-01 1.318232e+01 
-1.564345e-01 2.999987e+00 2.999987e+00 -9.999935e-05 3.437180e-01 0 1.556978e-06 8.292034e-01 1.318232e+01 
-1.253332e-01 3.000008e+00 3.000008e+00 -9.999935e-05 -3.314970e-01 0 -1.235538e-06 8.292034e-01 1.318232e+01 
-9.410831e-02 2.999996e+00 2.999996e+00 -9.999935e-05 3.200695e-01 0 9.208459e-07 8.292034e-01 1.318232e+01 
-6.279052e-02 3.000002e+00 3.000002e+00 -9.999935e-05 -3.093740e-01 0 -6.111562e-07 8.292034e-01 1.318232e+01 
-3.141076e-02 3.000000e+00 3.000000e+00 -9.999935e-05 2.993505e-01 0 3.047594e-07 8.292034e-01 1.318232e+01 
-1.110223e-16 3.000000e+00 3.000000e+00 -9.999935e-05 -2.899472e-01 0 1.750685e-13 8.292034e-01 1.318232e+01 
3.141076e-02 3.000000e+00 3.000000e+00 -9.999935e-05 2.811166e-01 0 -3.047590e-07 8.292034e-01 1.318232e+01 
6.279052e-02 3.000002e+00 3.000002e+00 -9.999935e-05 -2.728160e-01 0 6.111547e-07 8.292034e-01 1.318232e+01 
9.410831e-02 2.999996e+00 2.999996e+00 -9.999935e-05 2.650060e-01 0 -9.208444e-07 8.292034e-01 1.318232e+01 
1.253332e-01 3.000008e+00 3.000008e+00 -9.999935e-05 -2.576529e-01 0 1.235538e-06 8.292034e-01 1.318232e+01 
1.564345e-01 2.999987e+00 2.999987e+00 -9.999935e-05 2.507220e-01 0 -1.556979e-06 8.292034e-01 1.318232e+01 
1.873813e-01 3.000019e+00 3.000019e+00 -9.999935e-05 -2.441883e-01 0 1.887070e-06 8.292034e-01 1.318232e+01 
2.181432e-01 2.999974e+00 2.999974e+00 -9.999935e-05 2.380191e-01 0 -2.227709e-06 8.292034e-01 1.318232e+01 
2.486899e-01 3.000034e+00 3.000034e+00 -9.999935e-05 -2.321984e-01 0 2.581146e-06 8.292034e-01 1.318232e+01 
2.789911e-01 2.999957e+00 2.999956e+00 -9.999935e-05 2.266933e-01 0 -2.949484e-06 8.292034e-01 1.318232e+01 
3.090170e-01 3.000054e+00 3.000055e+00 -9.999935e-05 -2.214968e-01 0 3.335541e-06 8.292034e-01 1.318232e+01 
3.387379e-01 2.999933e+00 2.999933e+00 -9.999935e-05 2.165737e-01 0 -3.741681e-06 8.292034e-01 1.318232e+01 
3.681246e-01 3.000080e+00 3.000081e+00 -9.999935e-05 -2.119269e-01 0 4.171589e-06 8.292034e-01 1.318232e+01 
3.971479e-01 2.999904e+00 2.999904e+00 -9.999935e-05 2.075167e-01 0 -4.627954e-06 8.292034e-01 1.318232e+01 
4.257793e-01 3.000113e+00 3.000113e+00 -9.999935e-05 -2.033566e-01 0 5.115756e-06 8.292034e-01 1.318232e+01 
4.539905e-01 2.999868e+00 2.999868e+00 -9.999935e-05 1.994007e-01 0 -5.638087e-06 8.292034e-01 1.318232e+01 
4.817537e-01 3.000153e+00 3.000154e+00 -9.999935e-05 -1.956741e-01 0 6.201840e-06 8.292034e-01 1.318232e+01 
5.090414e-01 2.999823e+00 2.999823e+00 -9.999935e-05 1.921227e-01 0 -6.810630e-06 8.292034e-01 1.318232e+01 
5.358268e-01 3.000202e+00 3.000203e+00 -9.999935e-05 -1.887843e-01 0 7.474169e-06 8.292034e-01 1.318232e+01 
5.620834e-01 2.999769e+00 2.999769e+00 -9.999935e-05 1.855946e-01 0 -8.196778e-06 8.292034e-01 1.318232e+01 
5.877853e-01 3.000262e+00 3.000263e+00 -9.999935e-05 -1.826059e-01 0 8.992353e-06 8.292034e-01 1.318232e+01 
6.129071e-01 2.999703e+00 2.999702e+00 -9.999935e-05 1.797412e-01 0 -9.866229e-06 8.292034e-01 1.318232e+01 
6.374240e-01 3.000336e+00 3.000336e+00 -9.999935e-05 -1.770694e-01 0 1.083859e-05 8.292034e-01 1.318232e+01 
6.613119e-01 2.999622e+00 2.999621e+00 -9.999935e-05 1.744980e-01 0 -1.191632e-05 8.292034e-01 1.318232e+01 
6.845471e-01 3.000426e+00 3.000426e+00 -9.999935e-05 -1.721152e-01 0 1.312923e-05 8.292034e-01 1.318232e+01 
7.071068e-01 2.999522e+00 2.999521e+00 -9.999935e-05 1.698095e-01 0 -1.448675e-05 8.292034e-01 1.318232e+01 
7.289686e-01 3.000537e+00 3.000538e+00 -9.999935e-05 -1.676919e-01 0 1.603374e-05 8.292034e-01 1.318232e+01 
7.501111e-01 2.999397e+00 2.999396e+00 -9.999935e-05 1.656277e-01 0 -1.778408e-05 8.292034e-01 1.318232e+01 
7.705132e-01 3.000678e+00 3.000678e+00 -9.999935e-05 -1.637555e-01 0 1.980696e-05 8.292034e-01 1.318232e+01 
7.901550e-01 2.999238e+00 2.999238e+00 -9.999935e-05 1.619113e-01 0 -2.212442e-05 8.292034e-01 1.318232e+01 
8.090170e-01 3.000857e+00 3.000857e+00 -9.999935e-05 -1.602679e-01 0 2.484645e-05 8.292034e-01 1.318232e+01 
8.270806e-01 2.999035e+00 2.999034e+00 -9.999935e-05 1.586243e-01 0 -2.801106e-05 8.292034e-01 1.318232e+01 
8.443279e-01 3.001090e+00 3.001090e+00 -9.999935e-05 -1.571963e-01 0 3.179990e-05 8.292034e-01 1.318232e+01 
8.607420e-01 2.998767e+00 2.998766e+00 -9.999935e-05 1.557353e-01 0 -3.628418e-05 8.292034e-01 1.318232e+01 
8.763067e-01 3.001401e+00 3.001401e+00 -9.999935e-05 -1.545124e-01 0 4.177908e-05 8.292034e-01 1.318232e+01 
8.910065e-01 2.998403e+00 2.998402e+00 -9.999935e-05 1.532160e-01 0 -4.842977e-05 8.292034e-01 1.318232e+01 
9.048271e-01 3.001830e+00 3.001831e+00 -9.999935e-05 -1.521916e-01 0 5.681963e-05 8.292034e-01 1.318232e+01 
9.177546e-01 2.997890e+00 2.997889e+00 -9.999935e-05 1.510406e-01 0 -6.727309e-05 8.292034e-01 1.318232e+01 
9.297765e-01 3.002451e+00 3.002452e+00 -9.999935e-05 -1.502118e-01 0 8.096748e-05 8.292034e-01 1.318232e+01 
9.408808e-01 2.997128e+00 2.997127e+00 -9.999935e-05 1.491824e-01 0 -9.871212e-05 8.292034e-01 1.318232e+01 
9.510565e-01 3.003402e+00 3.003403e+00 -9.999935e-05 -1.485516e-01 0 1.231841e-04 8.292034e-01 1.318232e+01 
9.602937e-01 2.995915e+00 2.995914e+00 -9.999935e-05 1.476080e-01 0 -1.567147e-04 8.292034e-01 1.318232e+01 
9.685832e-01 3.004990e+00 3.004990e+00 -9.999935e-05 -1.471853e-01 0 2.065356e-04 8.292034e-01 1.318232e+01 
